Score,fasta_header,Organism Id,Organism Name,Genus species,Name,Track,Protein Id,Transcript Id,Location,Scaffold,Start,End,Strand,Annotations,User Annotations
0.031691,jgi|Mycoli1|3126486|estExt_fgenesh1_pg.C_370037,Mycoli1,Mycena olivaceomarginata CBHHK47/15 v1.0,Mycena olivaceomarginata,estExt_fgenesh1_pg.C_370037,estExt_fgenesh1_pg,3126486,3128670,"scaffold_37:163,428-166,166 (+)",scaffold_37,163428,166166,(+),GO:0005525 IPRF:ipr006073 IPRF:ipr020864 IPRF:ipr027417 PFD:pf01823 PFD:pf01926,
0.031691,jgi|Mycoli1|3660856|MIX119905_5_19,Mycoli1,Mycena olivaceomarginata CBHHK47/15 v1.0,Mycena olivaceomarginata,MIX119905_5_19,,3660856,3663040,"scaffold_2578:24,835-29,091 (+)",scaffold_2578,24835,29091,(+),GO:0005525 IPRF:ipr006073 IPRF:ipr020864 IPRF:ipr027417 PFD:pf01823 PFD:pf01926,
0.031691,jgi|Mycoli1|3713066|MIX172115_11_10,Mycoli1,Mycena olivaceomarginata CBHHK47/15 v1.0,Mycena olivaceomarginata,MIX172115_11_10,,3713066,3715250,"scaffold_434:38,606-40,682 (-)",scaffold_434,38606,40682,(-),GO:0005525 IPRF:ipr006073 IPRF:ipr020864 IPRF:ipr027417 PFD:pf01823 PFD:pf01926,
0.037221,jgi|Malve1|3553|transcript:PKI82434,Malve1,Malassezia vespertilionis NWHC:44797-103,Malassezia vespertilionis,transcript:PKI82434,ExternalModels,3553,3553,"KZ_454995:19,797-22,797 (-)",KZ_454995,19797,22797,(-),GO:0016407 KOG:KOG2053 IPRF:ipr019183 IPRF:ipr024688 PFD:pf09797 PFD:pf12464,
0.03717,jgi|Kalbr1|4261|transcript:EST05709,Kalbr1,Kalmanozyma brasiliensis GHG001,Kalmanozyma brasiliensis,transcript:EST05709,ExternalModels,4261,4261,"KI_545884:137,850-138,539 (+)",KI_545884,137850,138539,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037165,jgi|Moeaph1|1728|PaG_04594T0,Moeaph1,Moesziomyces aphidis DSM 70725,Moesziomyces aphidis,PaG_04594T0,ExternalModels,1728,1728,"scaffold_22:142,677-143,369 (+)",scaffold_22,142677,143369,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037157,jgi|RhoCCFEE5036_1|5822|B0A53_01881,RhoCCFEE5036_1,Rhodotorula sp. CCFEE 5036,Rhodotorula sp.,B0A53_01881,ExternalModels,5822,5822,"scaffold_7:344,746-345,745 (-)",scaffold_7,344746,345745,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464 PFD:pf14602,
0.037151,jgi|Moean1|2406|rna-PAN0_004d2423,Moean1,Moesziomyces antarcticus JCM 10317,Moesziomyces antarcticus,rna-PAN0_004d2423,ExternalModels,2406,2406,"scaffold_10004:831,777-832,469 (-)",scaffold_10004,831777,832469,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037151,jgi|Ustma2_2|13024|mRNA_UMAG_05848,Ustma2_2,Ustilago maydis 521 v2.0,Ustilago maydis,mRNA_UMAG_05848,ExternalModels,13024,13246,"chr_20:159,665-160,354 (+)",chr_20,159665,160354,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037149,jgi|Psefl1|2932|rna-PFL1_00699,Psefl1,Pseudozyma flocculosa PF-1,Pseudozyma flocculosa,rna-PFL1_00699,ExternalModels,2932,2932,"scaffold_2:71,954-72,905 (-)",scaffold_2,71954,72905,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037147,jgi|Rhota1|2895|transcript:POY74045,Rhota1,Rhodotorula taiwanensis MD1149,Rhodotorula taiwanensis,transcript:POY74045,ExternalModels,2895,2895,"contig_29:214,843-216,207 (+)",contig_29,214843,216207,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037147,jgi|Rhota1|3873|transcript:POY76546,Rhota1,Rhodotorula taiwanensis MD1149,Rhodotorula taiwanensis,transcript:POY76546,ExternalModels,3873,3873,"contig_4:120,374-121,595 (-)",contig_4,120374,121595,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464 PFD:pf14602,
0.037145,jgi|Usthor1|85006|UHOR_08344,Usthor1,Ustilago hordei Uh4857_4,Ustilago hordei,UHOR_08344,ExternalModels,85006,85126,"scaffold_166:154,880-155,575 (+)",scaffold_166,154880,155575,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037144,jgi|Hethyg1|431217|gm1.4104_g,Hethyg1,Heterodoassansia hygrophilae CBS 346.65 v1.0,Heterodoassansia hygrophilae,gm1.4104_g,Genemark1,431217,431325,"scaffold_13:213,720-214,597 (+)",scaffold_13,213720,214597,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.037144,jgi|Ustbr1|596|transcript:SAM64628,Ustbr1,Ustilago bromivora UB2112,Ustilago bromivora,transcript:SAM64628,ExternalModels,596,596,"chromosome_1:1,770,607-1,771,302 (-)",chromosome_1,1770607,1771302,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.03714,jgi|Kocim1|483139|CE483138_7147,Kocim1,Kockovaella imperatae NRRL Y-17943 v1.0,Kockovaella imperatae,CE483138_7147,,483139,483175,"scaffold_8:94,350-95,375 (+)",scaffold_8,94350,95375,(+),GO:0016407 IPRF:ipr024688 PFD:pf12464,
0.037139,jgi|Crywi1|564695|fgenesh1_kg.43_#_151_#_TRINITY_DN3619_c6_g1_i2,Crywi1,Filobasidium wieringae UCDFST 05-544 v1.0,Filobasidium wieringae,fgenesh1_kg.43_#_151_#_TRINITY_DN3619_c6_g1_i2,fgenesh1_kg,564695,564847,"scaffold_43:107,348-110,135 (+)",scaffold_43,107348,110135,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.037134,jgi|Micld1|4694|MVLG_03955T0,Micld1,Microbotryum lychnidis-dioicae p1A1 Lamole,Microbotryum lychnidis-dioicae,MVLG_03955T0,ExternalModels,4694,4694,"scaffold_40:159,976-161,619 (-)",scaffold_40,159976,161619,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037132,jgi|Tilwal1|4609|transcript:OAJ12123,Tilwal1,Tilletia walkeri DAOM 236422,Tilletia walkeri,transcript:OAJ12123,ExternalModels,4609,4609,"scaffold_348:7,423-8,297 (-)",scaffold_348,7423,8297,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037132,jgi|Tilwal1|4610|transcript:OAJ12121,Tilwal1,Tilletia walkeri DAOM 236422,Tilletia walkeri,transcript:OAJ12121,ExternalModels,4610,4610,"scaffold_348:9,192-10,040 (-)",scaffold_348,9192,10040,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037132,jgi|Tilwal1|7944|transcript:OAJ18003,Tilwal1,Tilletia walkeri DAOM 236422,Tilletia walkeri,transcript:OAJ18003,ExternalModels,7944,7944,"scaffold_98:52,272-53,185 (-)",scaffold_98,52272,53185,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037132,jgi|Rhodia1_1|247120|CE247119_21755,Rhodia1_1,Rhodosporidium diobovatum 08-225 v1.0,Rhodosporidium diobovatum,CE247119_21755,,247120,247482,"scaffold_64:2,442-3,395 (+)",scaffold_64,2442,3395,(+),GO:0016407 IPRF:ipr024688 PFD:pf12464,
0.037131,jgi|Cerbo1|2662|transcript:CEH14621,Cerbo1,Ceraceosorus bombacis ATCC 22867,Ceraceosorus bombacis,transcript:CEH14621,ExternalModels,2662,2662,"Scaffold_244:802,317-803,711 (+)",Scaffold_244,802317,803711,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.03713,jgi|Tsuwi1|4508|transcript:ODO06056,Tsuwi1,Cryptococcus wingfieldii CBS 7118,Cryptococcus wingfieldii,transcript:ODO06056,ExternalModels,4508,4508,"supercont1_3:105,324-106,062 (-)",supercont1_3,105324,106062,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037129,jgi|Micin1|3665|BQ2448_1584-1,Micin1,Microbotryum intermedium 1389 BM 12 12,Microbotryum intermedium,BQ2448_1584-1,ExternalModels,3665,3665,"C_2:1,529,018-1,530,362 (-)",C_2,1529018,1530362,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037129,jgi|Micin1|3728|BQ2448_1647-1,Micin1,Microbotryum intermedium 1389 BM 12 12,Microbotryum intermedium,BQ2448_1647-1,ExternalModels,3728,3728,"C_2:1,703,738-1,705,021 (-)",C_2,1703738,1705021,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037125,jgi|Tilalb1|400|CE399_1478,Tilalb1,Tilletiopsis albescens v1.0,Tilletiopsis albescens,CE399_1478,,400,400,"scaffold_1:57,333-59,086 (+)",scaffold_1,57333,59086,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.037111,jgi|Tilin1|8843|transcript:OAJ03553,Tilin1,Tilletia indica DAOM 236416,Tilletia indica,transcript:OAJ03553,ExternalModels,8843,8843,"scaffold_84:29,353-30,207 (-)",scaffold_84,29353,30207,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037111,jgi|Tilin1|8845|transcript:OAJ03549,Tilin1,Tilletia indica DAOM 236416,Tilletia indica,transcript:OAJ03549,ExternalModels,8845,8845,"scaffold_84:33,377-34,220 (-)",scaffold_84,33377,34220,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037111,jgi|Tilin1|9254|transcript:OAJ03251,Tilin1,Tilletia indica DAOM 236416,Tilletia indica,transcript:OAJ03251,ExternalModels,9254,9254,"scaffold_92:52,152-53,072 (-)",scaffold_92,52152,53072,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037107,jgi|Tilco1|6975|transcript:OAJ31900,Tilco1,Tilletia controversa DAOM 236426,Tilletia controversa,transcript:OAJ31900,ExternalModels,6975,6975,"scaffold_47:5,622-6,534 (+)",scaffold_47,5622,6534,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037107,jgi|Tilco1|8691|transcript:OAJ24981,Tilco1,Tilletia controversa DAOM 236426,Tilletia controversa,transcript:OAJ24981,ExternalModels,8691,8691,"scaffold_749:1,204-2,056 (+)",scaffold_749,1204,2056,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037107,jgi|Tilco1|8692|transcript:OAJ24980,Tilco1,Tilletia controversa DAOM 236426,Tilletia controversa,transcript:OAJ24980,ExternalModels,8692,8692,"scaffold_749:3,167-4,092 (+)",scaffold_749,3167,4092,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037104,jgi|Exomac1|10073|CE10072_8279,Exomac1,Exobasidium maculosum A7-4 v1.0,Exobasidium maculosum,CE10072_8279,,10073,10185,"scaffold_1:1,633,312-1,634,379 (+)",scaffold_1,1633312,1634379,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.037103,jgi|Tilcar1|6469|transcript:OAJ25754,Tilcar1,Tilletia caries DAOM 238032,Tilletia caries,transcript:OAJ25754,ExternalModels,6469,6469,"scaffold_38:14,252-15,164 (+)",scaffold_38,14252,15164,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.037103,jgi|Tilcar1|7249|transcript:OAJ25502,Tilcar1,Tilletia caries DAOM 238032,Tilletia caries,transcript:OAJ25502,ExternalModels,7249,7249,"scaffold_46:74,666-75,591 (-)",scaffold_46,74666,75591,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037103,jgi|Tilcar1|7250|transcript:OAJ25504,Tilcar1,Tilletia caries DAOM 238032,Tilletia caries,transcript:OAJ25504,ExternalModels,7250,7250,"scaffold_46:76,702-77,554 (-)",scaffold_46,76702,77554,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037099,jgi|Trigue1|255268|gm1.8634_g,Trigue1,Trichosporon guehoae v1.0,Trichosporon guehoae,gm1.8634_g,Genemark1,255268,255887,"scaffold_970:8,797-9,193 (+)",scaffold_970,8797,9193,(+),GO:0016407 IPRF:ipr024688 PFD:pf12464,
0.037096,jgi|Rigmic1|869829|fgenesh1_kg.1_#_1999_#_GDMN01023089.1,Rigmic1,Rigidoporus microporus ED310 v1.0,Rigidoporus microporus,fgenesh1_kg.1_#_1999_#_GDMN01023089.1,fgenesh1_kg,869829,869919,"scaffold_1:2,162,482-2,163,636 (+)",scaffold_1,2162482,2163636,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.037083,jgi|Armect1|1249016|e_gw1.1.2664.1,Armect1,Armillaria ectypa FPL83.16 v1.0,Armillaria ectypa,e_gw1.1.2664.1,Genewise1Plus,1249016,1249376,"scaffold_1:3,779,697-3,780,481 (+)",scaffold_1,3779697,3780481,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037082,jgi|Iscben1|423567|CE423566_203,Iscben1,Ischnoderma benzoinum IVC119 v1.0,Ischnoderma benzoinum,CE423566_203,,423567,423567,"scaffold_322:25,744-26,636 (+)",scaffold_322,25744,26636,(+),GO:0016407 IPRF:ipr024688 PFD:pf12464,
0.037082,jgi|Dactor1|5943|CE5942_1690,Dactor1,Dacrymyces fennicus OMC1656 v1.0,Dacrymyces fennicus,CE5942_1690,,5943,5943,"scaffold_1:534,424-536,055 (-)",scaffold_1,534424,536055,(-),GO:0016407 KOG:KOG4750 IPRF:ipr024688 PFD:pf12464,
0.037077,jgi|Thacu1|662221|fgenesh1_kg.7_#_2168_#_TRINITY_DN398_c0_g2_i1,Thacu1,Thanatephorus cucumeris MPI-SDFR-AT-0096 v1.0,Thanatephorus cucumeris,fgenesh1_kg.7_#_2168_#_TRINITY_DN398_c0_g2_i1,fgenesh1_kg,662221,662379,"scaffold_7:1,394,856-1,395,540 (-)",scaffold_7,1394856,1395540,(-),GO:0016407 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.03706,jgi|Hyssto1|62047|fgenesh1_pg.9_#_50,Hyssto1,Hysterangium stoloniferum HS.BST v1.0,Hysterangium stoloniferum,fgenesh1_pg.9_#_50,fgenesh1_pg,62047,64499,"scaffold_9:241,575-242,904 (+)",scaffold_9,241575,242904,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.037053,jgi|Armfum1|1252005|gw1.9.1192.1,Armfum1,Armillaria fumosa CBS 122221 v1.0,Armillaria fumosa,gw1.9.1192.1,Genewise1,1252005,1252451,"scaffold_9:900,342-900,999 (-)",scaffold_9,900342,900999,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037038,jgi|Armnov1|1610123|estExt_Genemark1.C_230211,Armnov1,Armillaria novae-zelandiae 2840 v1.0,Armillaria novae-zelandiae,estExt_Genemark1.C_230211,estExt_Genemark1,1610123,1610681,"scaffold_23:754,226-755,106 (-)",scaffold_23,754226,755106,(-),GO:0016407 IPRF:ipr024688 PFD:pf12464,
0.03703,jgi|Armbor1|1705656|e_gw1.9.6.1,Armbor1,Armillaria borealis FPL87.14 v1.0,Armillaria borealis,e_gw1.9.6.1,Genewise1Plus,1705656,1706464,"scaffold_9:449,007-449,645 (-)",scaffold_9,449007,449645,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.037003,jgi|Mycmac1|738664|e_gw1.40.224.1,Mycmac1,Mycena maculata CBHHK188m v1.0,Mycena maculata,e_gw1.40.224.1,Genewise1Plus,738664,739510,"scaffold_40:491,831-492,588 (+)",scaffold_40,491831,492588,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.036997,jgi|Copph3|209255|CE209254_417,Copph3,Coprinopsis sp. MPI-PUGE-AT-0042 v1.0,Coprinopsis sp.,CE209254_417,,209255,210217,"scaffold_152:147,502-148,009 (-)",scaffold_152,147502,148009,(-),GO:0016407 IPRF:ipr024688 PFD:pf12464,
0.036994,jgi|PuccoNC29_1|6345|PCA_NC_28796-T1,PuccoNC29_1,Puccinia coronata avenae 12NC29,Puccinia coronata,PCA_NC_28796-T1,ExternalModels,6345,6345,"scaffold_1621:8,620-9,540 (+)",scaffold_1621,8620,9540,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.036987,jgi|Myccro1|1018803|fgenesh1_kg.70_#_368_#_TRINITY_DN3249_c0_g1_i1,Myccro1,Mycena crocata CBHHK184 v1.0,Mycena crocata,fgenesh1_kg.70_#_368_#_TRINITY_DN3249_c0_g1_i1,fgenesh1_kg,1018803,1020079,"scaffold_70:312,947-314,318 (-)",scaffold_70,312947,314318,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.031059,jgi|Ustgig1|175090|fgenesh1_kg.13_#_184_#_TRINITY_DN496_c0_g2_i1,Ustgig1,Ustanciosporium gigantosporum RK316 v1.0,Ustanciosporium gigantosporum,fgenesh1_kg.13_#_184_#_TRINITY_DN496_c0_g2_i1,fgenesh1_kg,175090,175286,"scaffold_13:361,642-362,847 (-)",scaffold_13,361642,362847,(-),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.031048,jgi|Nagfr2|371767|fgenesh1_kg.27_#_150_#_TRINITY_DN2136_c1_g2_i2,Nagfr2,Naganishia friedmannii 6030m v2.0,Naganishia friedmannii,fgenesh1_kg.27_#_150_#_TRINITY_DN2136_c1_g2_i2,fgenesh1_kg,371767,372023,"scaffold_27:109,019-110,032 (+)",scaffold_27,109019,110032,(+),GO:0016407 GO:0016740 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr018357 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031047,jgi|Rhoglu91_1|36469|fgenesh1_pm.9_#_167,Rhoglu91_1,Rhodosporidium glutinis ATCC 204091 v1.0,Rhodosporidium glutinis,fgenesh1_pm.9_#_167,fgenesh1_pm,36469,36725,"scaffold_9:830,320-831,383 (+)",scaffold_9,830320,831383,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031041,jgi|Rhomuc1|667751|fgenesh1_pg.46_#_21,Rhomuc1,Rhodotorula mucilaginosa ATCC58901 v1.0,Rhodotorula mucilaginosa,fgenesh1_pg.46_#_21,fgenesh1_pg,667751,667861,"scaffold_46:96,247-97,246 (-)",scaffold_46,96247,97246,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031041,jgi|Rhomuc1|708978|fgenesh1_pm.32_#_16,Rhomuc1,Rhodotorula mucilaginosa ATCC58901 v1.0,Rhodotorula mucilaginosa,fgenesh1_pm.32_#_16,fgenesh1_pm,708978,709088,"scaffold_32:117,355-118,578 (+)",scaffold_32,117355,118578,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031039,jgi|RhodotJ31_1|688938|fgenesh1_kg.34_#_15_#_TRINITY_DN2693_c0_g1_i2,RhodotJ31_1,Rhodotorula mucilaginosa J31 v1.0,Rhodotorula mucilaginosa,fgenesh1_kg.34_#_15_#_TRINITY_DN2693_c0_g1_i2,fgenesh1_kg,688938,689046,"scaffold_34:8,023-9,536 (-)",scaffold_34,8023,9536,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031038,jgi|Rhodia1_1|160635|CE160634_51425,Rhodia1_1,Rhodosporidium diobovatum 08-225 v1.0,Rhodosporidium diobovatum,CE160634_51425,,160635,160997,"scaffold_29:105,239-106,958 (-)",scaffold_29,105239,106958,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031038,jgi|Rhodia1_1|398568|fgenesh1_kg.75_#_78_#_NODE_9110_length_1042_cov_498.886_g4851_i2,Rhodia1_1,Rhodosporidium diobovatum 08-225 v1.0,Rhodosporidium diobovatum,fgenesh1_kg.75_#_78_#_NODE_9110_length_1042_cov_498.886_g4851_i2,fgenesh1_kg,398568,398930,"scaffold_75:53,709-55,509 (+)",scaffold_75,53709,55509,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031037,jgi|Spogra1_1|32660|fgenesh1_pm.7_#_35,Spogra1_1,Sporobolomyces gracilis NRRL Y-5504 v1.0,Sporobolomyces gracilis,fgenesh1_pm.7_#_35,fgenesh1_pm,32660,32726,"scaffold_7:223,201-224,239 (+)",scaffold_7,223201,224239,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031035,jgi|Diohu1|35270|fgenesh1_pm.contig_25_#_9,Diohu1,Dioszegia hungarica PDD-24b-2,Dioszegia hungarica,fgenesh1_pm.contig_25_#_9,fgenesh1_pm,35270,35386,"contig_25:42,592-43,410 (-)",contig_25,42592,43410,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031035,jgi|Diohu1|38381|gm1.942_g,Diohu1,Dioszegia hungarica PDD-24b-2,Dioszegia hungarica,gm1.942_g,Genemark1,38381,38497,"contig_16:773,678-774,529 (+)",contig_16,773678,774529,(+),GO:0016407 GO:0016740 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr018357 IPRF:ipr024688 PFD:pf00132 PFD:pf12464 PFD:pf14602,
0.031035,jgi|Rhoto_ATCC26217_1|695199|fgenesh1_kg.19_#_243_#_TRINITY_DN2922_c1_g1_i1,Rhoto_ATCC26217_1,Rhodosporidium toruloides ATCC26217 v1.0,Rhodosporidium toruloides,fgenesh1_kg.19_#_243_#_TRINITY_DN2922_c1_g1_i1,fgenesh1_kg,695199,695322,"scaffold_19:210,805-212,163 (+)",scaffold_19,210805,212163,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031034,jgi|Rhoglu1|803353|fgenesh1_kg.13_#_83_#_TRINITY_DN2567_c1_g1_i3,Rhoglu1,Rhodotorula glutinis v1.0,Rhodotorula glutinis,fgenesh1_kg.13_#_83_#_TRINITY_DN2567_c1_g1_i3,fgenesh1_kg,803353,803466,"scaffold_13:57,889-59,184 (-)",scaffold_13,57889,59184,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031033,jgi|Felpe1|97268|CE97267_869,Felpe1,Fellomyces penicillatus Phaff54-35 v1.0,Fellomyces penicillatus,CE97267_869,,97268,97311,"scaffold_3:136,569-137,643 (+)",scaffold_3,136569,137643,(+),GO:0005515 GO:0016407 KOG:KOG4750 IPRF:ipr007110 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464,
0.031032,jgi|Spopa1|198104|CE198103_1753,Spopa1,Sporidiobolus pararoseus UCDFST 68-350 v1.0,Sporidiobolus pararoseus,CE198103_1753,,198104,198104,"scaffold_45:155,355-156,886 (+)",scaffold_45,155355,156886,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.031031,jgi|Rhoto_IFO0880_4|9734|fgenesh1_kg.11_#_154_#_TRINITY_DN262_c0_g2_i1_mRNA,Rhoto_IFO0880_4,Rhodosporidium toruloides IFO0880 v4.0,Rhodosporidium toruloides,fgenesh1_kg.11_#_154_#_TRINITY_DN262_c0_g2_i1_mRNA,FrozenGeneCatalog,9734,9862,"scaffold_11:105,279-106,608 (-)",scaffold_11,105279,106608,(-),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
0.031022,jgi|Monili2|188692|fgenesh1_pg.29_#_73,Monili2,Moniliella sp. MCA 3643 v1.0,Moniliella sp.,fgenesh1_pg.29_#_73,fgenesh1_pg,188692,189697,"scaffold_29:310,028-314,651 (-)",scaffold_29,310028,314651,(-),GO:0016407 GO:0016740 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr018357 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.031014,jgi|Leucr1|288295|estExt_Genewise1Plus.C_70084,Leucr1,Leucosporidiella creatinivora UCDFST 62-1032 v1.0,Leucosporidiella creatinivora,estExt_Genewise1Plus.C_70084,estExt_Genewise1Plus,288295,288422,"scaffold_7:146,203-147,286 (+)",scaffold_7,146203,147286,(+),GO:0016407 KOG:KOG4750 IPRF:ipr011004 IPRF:ipr024688 PFD:pf12464 PFD:pf14602,
0.031013,jgi|ObeP2C70|1232726|fgenesh1_pm.1_#_328,ObeP2C70,Microbotryomycetes sp. P2C70 v1.0,Microbotryomycetes sp.,fgenesh1_pm.1_#_328,fgenesh1_pm,1232726,1232842,"scaffold_1:2,851,303-2,852,095 (+)",scaffold_1,2851303,2852095,(+),GO:0016407 KOG:KOG4750 IPRF:ipr001451 IPRF:ipr011004 IPRF:ipr024688 PFD:pf00132 PFD:pf12464,
